hotkey,competition_id,task_id,task_name,is_screener,task_pass_wo,task_pass_w,baseline_tokens,task_tokens_w,task_platform_score,run_count,attempt_no,run_id,run_pass_w,run_tokens_w,run_score,time_taken_seconds,agent_steps
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,241,Will be available after uploads finish,False,True,True,1122536,101389.8,3.156060582863592,5,4,51290,True,32464,3.2,224.222,3
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,241,Will be available after uploads finish,False,True,True,1122536,101389.8,3.156060582863592,5,5,51291,True,44367,3.2,296.6215,4
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,242,Will be available after uploads finish,False,True,True,707107,681313.8,1.0369294553408008,5,1,51292,True,571780,1.0834080283992242,436.1008,24
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,242,Will be available after uploads finish,False,True,True,707107,681313.8,1.0369294553408008,5,2,51293,True,311793,1.3866154263635728,336.9457,17
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,242,Will be available after uploads finish,False,True,True,707107,681313.8,1.0369294553408008,5,3,51294,True,623320,1.0402551641163749,403.1307,31
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,242,Will be available after uploads finish,False,True,True,707107,681313.8,1.0369294553408008,5,4,51295,True,1113609,0.7501044936830576,485.332,40
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,242,Will be available after uploads finish,False,True,True,707107,681313.8,1.0369294553408008,5,5,51296,True,786067,0.9242641641417736,395.5324,30
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,243,Will be available after uploads finish,False,True,True,1358706,1046204.4,0.7330767800260262,5,1,51297,True,1296812,1.5927909047396693,551.6463,47
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,243,Will be available after uploads finish,False,True,True,1358706,1046204.4,0.7330767800260262,5,2,51298,False,1120409,-3.2002357086676883,464.5212,47
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,243,Will be available after uploads finish,False,True,True,1358706,1046204.4,0.7330767800260262,5,3,51299,True,1054749,1.696093965246575,488.5258,37
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,243,Will be available after uploads finish,False,True,True,1358706,1046204.4,0.7330767800260262,5,4,51300,True,946087,1.7504557512042873,424.0099,37
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,243,Will be available after uploads finish,False,True,True,1358706,1046204.4,0.7330767800260262,5,5,51301,True,812965,1.8262789876072874,470.2696,30
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,244,Will be available after uploads finish,False,False,True,705372,686312,1.9407961073125501,5,1,51302,True,1260259,2.4352961222163296,556.1251,48
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,244,Will be available after uploads finish,False,False,True,705372,686312,1.9407961073125501,5,2,51303,False,821646,-1.6351926682610785,521.9164,38
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,244,Will be available after uploads finish,False,False,True,705372,686312,1.9407961073125501,5,3,51304,True,565365,2.836096619272071,389.771,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,244,Will be available after uploads finish,False,False,True,705372,686312,1.9407961073125501,5,4,51305,True,297900,3.156453459545427,354.4773,14
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,244,Will be available after uploads finish,False,False,True,705372,686312,1.9407961073125501,5,5,51306,True,486390,2.9113270037900016,496.4962,26
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,245,Will be available after uploads finish,False,True,True,673863,335088.6,1.3139124614025675,5,1,51307,True,255882,1.410817729334815,343.1821,18
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,245,Will be available after uploads finish,False,True,True,673863,335088.6,1.3139124614025675,5,2,51308,True,503711,1.0721745842379133,402.145,20
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,245,Will be available after uploads finish,False,True,True,673863,335088.6,1.3139124614025675,5,3,51309,True,389412,1.2008569751402924,355.2411,19
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,245,Will be available after uploads finish,False,True,True,673863,335088.6,1.3139124614025675,5,4,51310,True,383290,1.2087799882819088,322.6556,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,245,Will be available after uploads finish,False,True,True,673863,335088.6,1.3139124614025675,5,5,51311,True,143148,1.6769330300179077,339.2021,11
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,246,Will be available after uploads finish,False,True,True,1150220,880518.4,1.602663542890514,5,1,51312,True,488486,1.8639569693949354,367.8458,19
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,246,Will be available after uploads finish,False,True,True,1150220,880518.4,1.602663542890514,5,2,51313,True,1174844,1.4605899986732322,489.1287,28
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,246,Will be available after uploads finish,False,True,True,1150220,880518.4,1.602663542890514,5,3,51314,True,1022221,1.5162530633766758,552.6095,33
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,246,Will be available after uploads finish,False,True,True,1150220,880518.4,1.602663542890514,5,4,51315,True,885445,1.5737101219988339,475.4351,30
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,246,Will be available after uploads finish,False,True,True,1150220,880518.4,1.602663542890514,5,5,51316,True,831596,1.5988075610088934,382.6546,28
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,247,Will be available after uploads finish,True,True,True,1344878,361098.6,-0.5692972740477045,5,1,48487,True,180302,1.9111551468818437,309.8494,11
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,247,Will be available after uploads finish,True,True,True,1344878,361098.6,-0.5692972740477045,5,2,48488,True,65803,2,296.5697,5
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,247,Will be available after uploads finish,True,True,True,1344878,361098.6,-0.5692972740477045,5,3,48489,False,465494,-4,351.7806,21
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,247,Will be available after uploads finish,True,True,True,1344878,361098.6,-0.5692972740477045,5,4,48490,True,779730,1.2423584828796341,404.58,29
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,247,Will be available after uploads finish,True,True,True,1344878,361098.6,-0.5692972740477045,5,5,48491,False,314164,-4,293.1588,16
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,248,Will be available after uploads finish,False,True,True,1062450,992883.4,-0.2114098510206003,5,1,51317,False,1681410,-3.210953649371458,658.9963,61
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,248,Will be available after uploads finish,False,True,True,1062450,992883.4,-0.2114098510206003,5,2,51318,True,718900,1.7893827962999853,451.9583,32
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,248,Will be available after uploads finish,False,True,True,1062450,992883.4,-0.2114098510206003,5,3,51319,True,504851,1.9661122611775284,357.3924,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,248,Will be available after uploads finish,False,True,True,1062450,992883.4,-0.2114098510206003,5,4,51320,False,1007465,-3.200709740324559,517.2401,47
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,248,Will be available after uploads finish,False,True,True,1062450,992883.4,-0.2114098510206003,5,5,51321,True,1051791,1.5991190771155013,475.6844,38
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,249,Will be available after uploads finish,False,True,True,1156016,914375.6,0.21330997418817255,5,1,51322,True,691967,1.2218984013469532,385.5665,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,249,Will be available after uploads finish,False,True,True,1156016,914375.6,0.21330997418817255,5,2,51323,True,627338,1.270924799484431,435.9351,23
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,249,Will be available after uploads finish,False,True,True,1156016,914375.6,0.21330997418817255,5,3,51324,True,632871,1.2665342297032616,437.9317,23
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,249,Will be available after uploads finish,False,True,True,1156016,914375.6,0.21330997418817255,5,4,51325,True,583445,1.3071924404062174,454.2271,23
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,249,Will be available after uploads finish,False,True,True,1156016,914375.6,0.21330997418817255,5,5,51326,False,2036257,-4,999.6655,51
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,250,Will be available after uploads finish,False,True,True,1230544,706236.4,2.4581965100168146,5,1,51327,True,629988,2.51020804526404,352.2345,21
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,250,Will be available after uploads finish,False,True,True,1230544,706236.4,2.4581965100168146,5,2,51328,True,714968,2.4469395378327485,397.4662,23
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,250,Will be available after uploads finish,False,True,True,1230544,706236.4,2.4581965100168146,5,3,51329,True,786588,2.399206128880995,408.8141,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,250,Will be available after uploads finish,False,True,True,1230544,706236.4,2.4581965100168146,5,4,51330,True,563526,2.565951694751295,379.0865,19
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,250,Will be available after uploads finish,False,True,True,1230544,706236.4,2.4581965100168146,5,5,51331,True,836112,2.368677143354994,440.3504,25
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,251,Will be available after uploads finish,False,True,True,441256,113475.2,1.6711394124502328,5,1,51332,True,199802,1.3675696705606588,324.0056,15
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,251,Will be available after uploads finish,False,True,True,441256,113475.2,1.6711394124502328,5,2,51333,True,155893,1.4916481714086522,302.8466,12
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,251,Will be available after uploads finish,False,True,True,441256,113475.2,1.6711394124502328,5,3,51334,True,28634,2,217.7803,3
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,251,Will be available after uploads finish,False,True,True,441256,113475.2,1.6711394124502328,5,4,51335,True,28653,2,262.1911,3
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,251,Will be available after uploads finish,False,True,True,441256,113475.2,1.6711394124502328,5,5,51336,True,154394,1.4964792202818527,279.8455,12
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,252,Will be available after uploads finish,False,True,True,1091029,182192.8,1.873997946122202,5,1,51337,True,125451,1.9781690426283354,300.8112,6
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,252,Will be available after uploads finish,False,True,True,1091029,182192.8,1.873997946122202,5,2,51338,True,148297,1.935224804226626,303.33,8
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,252,Will be available after uploads finish,False,True,True,1091029,182192.8,1.873997946122202,5,3,51339,True,386045,1.5004719527013062,353.1052,16
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,252,Will be available after uploads finish,False,True,True,1091029,182192.8,1.873997946122202,5,4,51340,True,125428,1.9781873781606556,316.9557,6
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,252,Will be available after uploads finish,False,True,True,1091029,182192.8,1.873997946122202,5,5,51341,True,125743,1.9779365528940862,274.333,7
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,253,Will be available after uploads finish,True,True,True,479159,142155.6,1.659084195250717,5,1,48492,True,298656,1.228624356136485,367.0547,19
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,253,Will be available after uploads finish,True,True,True,479159,142155.6,1.659084195250717,5,2,48493,True,63730,1.9586554444464146,267.2996,6
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,253,Will be available after uploads finish,True,True,True,479159,142155.6,1.659084195250717,5,3,48494,True,123597,1.669757424385971,255.9861,11
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,253,Will be available after uploads finish,True,True,True,479159,142155.6,1.659084195250717,5,4,48495,True,122285,1.6750933678542161,294.4674,9
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,253,Will be available after uploads finish,True,True,True,479159,142155.6,1.659084195250717,5,5,48496,True,102510,1.763290383430498,289.6054,9
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,254,Will be available after uploads finish,True,True,True,532579,302087.4,0.32891931043805184,5,1,48497,True,337256,1.199792017095574,344.5662,20
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,254,Will be available after uploads finish,True,True,True,532579,302087.4,0.32891931043805184,5,2,48498,False,557059,-4,457.3487,26
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,254,Will be available after uploads finish,True,True,True,532579,302087.4,0.32891931043805184,5,3,48499,True,216031,1.422502202086067,278.6824,14
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,254,Will be available after uploads finish,True,True,True,532579,302087.4,0.32891931043805184,5,4,48500,True,285378,1.283305851399371,297.1855,19
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,254,Will be available after uploads finish,True,True,True,532579,302087.4,0.32891931043805184,5,5,48501,True,114713,1.738996481609247,239.0083,8
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,255,Will be available after uploads finish,False,True,True,603445,321289.6,0.5603872167798503,5,1,51342,False,398443,-2.3844544354662736,532.2257,25
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,255,Will be available after uploads finish,False,True,True,603445,321289.6,0.5603872167798503,5,2,51343,False,147321,-2.344656412581686,324.6041,11
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,255,Will be available after uploads finish,False,True,True,603445,321289.6,0.5603872167798503,5,3,51344,True,219788,2.6977006597674604,334.3866,16
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,255,Will be available after uploads finish,False,True,True,603445,321289.6,0.5603872167798503,5,4,51345,True,588119,2.205567728276444,454.2235,30
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,255,Will be available after uploads finish,False,True,True,603445,321289.6,0.5603872167798503,5,5,51346,True,252777,2.6277785439033066,321.3401,17
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,256,Will be available after uploads finish,False,True,True,2404963,849543,2.705711731995721,5,1,51347,True,1127325,2.5511622266206317,573.732,37
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,256,Will be available after uploads finish,False,True,True,2404963,849543,2.705711731995721,5,2,51348,True,904490,2.66127802649319,510.1698,28
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,256,Will be available after uploads finish,False,True,True,2404963,849543,2.705711731995721,5,3,51349,True,918095,2.6538132154118417,511.3712,25
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,256,Will be available after uploads finish,False,True,True,2404963,849543,2.705711731995721,5,4,51350,True,728915,2.7691850873988253,414.9599,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,256,Will be available after uploads finish,False,True,True,2404963,849543,2.705711731995721,5,5,51351,True,568890,2.893120104054118,412.957,21
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,257,Will be available after uploads finish,False,False,True,2017063,1791091.4,2.014639904273049,5,1,51352,True,1402006,2.9443512974559534,1224.4736,42
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,257,Will be available after uploads finish,False,False,True,2017063,1791091.4,2.014639904273049,5,2,51353,True,2448993,2.665464871729643,1094.1458,64
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,257,Will be available after uploads finish,False,False,True,2017063,1791091.4,2.014639904273049,5,3,51354,False,2668569,-1.6163367521131817,1413.0943,88
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,257,Will be available after uploads finish,False,False,True,2017063,1791091.4,2.014639904273049,5,4,51355,True,1594653,2.8799752527031677,1091.5879,55
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,257,Will be available after uploads finish,False,False,True,2017063,1791091.4,2.014639904273049,5,5,51356,True,841236,3.1997448515896636,645.1441,27
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,258,Will be available after uploads finish,False,True,True,709077,490712.4,1.2073457911470145,5,1,51357,True,883212,0.8743557506431194,523.9991,28
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,258,Will be available after uploads finish,False,True,True,709077,490712.4,1.2073457911470145,5,2,51358,True,289429,1.4321833735854121,380.0687,15
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,258,Will be available after uploads finish,False,True,True,709077,490712.4,1.2073457911470145,5,3,51359,True,439673,1.2231227474378366,423.7291,21
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,258,Will be available after uploads finish,False,True,True,709077,490712.4,1.2073457911470145,5,4,51360,True,344773,1.3446952671071741,391.8697,17
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,258,Will be available after uploads finish,False,True,True,709077,490712.4,1.2073457911470145,5,5,51361,True,496475,1.1623718169615307,408.2879,24
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,259,Will be available after uploads finish,False,True,True,759937,64565,1.9086002410441598,5,1,51362,True,43062,1.9591172628666016,299.7068,4
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,259,Will be available after uploads finish,False,True,True,759937,64565,1.9086002410441598,5,2,51363,True,42975,1.9593195015073093,295.9925,4
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,259,Will be available after uploads finish,False,True,True,759937,64565,1.9086002410441598,5,3,51364,True,43186,1.9588297197689364,296.6238,4
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,259,Will be available after uploads finish,False,True,True,759937,64565,1.9086002410441598,5,4,51365,True,75512,1.8999406797775578,315.9906,6
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,259,Will be available after uploads finish,False,True,True,759937,64565,1.9086002410441598,5,5,51366,True,118090,1.7657940413003934,331.1774,10
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,260,Will be available after uploads finish,False,False,True,1513961,979234.2,2.066139598330918,5,1,51367,True,888743,3.0361780240870138,493.9813,29
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,260,Will be available after uploads finish,False,False,True,1513961,979234.2,2.066139598330918,5,2,51368,True,777773,3.102864722602289,572.5712,36
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,260,Will be available after uploads finish,False,False,True,1513961,979234.2,2.066139598330918,5,3,51369,False,616633,-1.5380688436182581,446.396,21
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,260,Will be available after uploads finish,False,False,True,1513961,979234.2,2.066139598330918,5,4,51370,True,1680205,2.717746532133636,694.1674,51
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,260,Will be available after uploads finish,False,False,True,1513961,979234.2,2.066139598330918,5,5,51371,True,932817,3.0119775564499056,650.4566,40
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,261,Will be available after uploads finish,False,True,True,546890,48095.8,2.5428538455919303,5,1,51372,True,50207,2.535372918784703,305.3615,5
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,261,Will be available after uploads finish,False,True,True,546890,48095.8,2.5428538455919303,5,2,51373,True,50564,2.533247298356988,283.1008,5
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,261,Will be available after uploads finish,False,True,True,546890,48095.8,2.5428538455919303,5,3,51374,True,60906,2.4774197489378764,302.3866,6
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,261,Will be available after uploads finish,False,True,True,546890,48095.8,2.5428538455919303,5,4,51375,True,39356,2.584343051637821,300.0446,4
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,261,Will be available after uploads finish,False,True,True,546890,48095.8,2.5428538455919303,5,5,51376,True,39446,2.5838862102422624,261.7415,4
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,262,Will be available after uploads finish,False,True,True,1651100,967512,0.301363649501025,5,1,51377,True,998961,1.2228559771809469,734.1006,42
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,262,Will be available after uploads finish,False,True,True,1651100,967512,0.301363649501025,5,2,51378,False,1492429,-4,681.839,46
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,262,Will be available after uploads finish,False,True,True,1651100,967512,0.301363649501025,5,3,51379,True,742569,1.3711559487786202,556.325,34
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,262,Will be available after uploads finish,False,True,True,1651100,967512,0.301363649501025,5,4,51380,True,286405,1.8282227318173692,333.6667,15
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,262,Will be available after uploads finish,False,True,True,1651100,967512,0.301363649501025,5,5,51381,True,1317196,1.0845835897281884,569.0663,32
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,263,Will be available after uploads finish,False,True,True,1576654,596044.8,2.1546298111305737,5,1,51382,True,1275076,1.6854854976046827,679.9005,58
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,263,Will be available after uploads finish,False,True,True,1576654,596044.8,2.1546298111305737,5,2,51383,True,83645,2.6,286.8214,5
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,263,Will be available after uploads finish,False,True,True,1576654,596044.8,2.1546298111305737,5,3,51384,True,696942,1.9875149326719004,478.6477,39
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,263,Will be available after uploads finish,False,True,True,1576654,596044.8,2.1546298111305737,5,4,51385,True,706958,1.980380400338588,556.5,34
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,263,Will be available after uploads finish,False,True,True,1576654,596044.8,2.1546298111305737,5,5,51386,True,217603,2.5197682250376987,328.2601,12
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,264,Will be available after uploads finish,False,True,True,935869,392064,1.4626253643027989,5,1,51387,True,345708,1.4782600836434754,301.81,13
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,264,Will be available after uploads finish,False,True,True,935869,392064,1.4626253643027989,5,2,51388,True,237846,1.6652456249919303,344.9117,8
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,264,Will be available after uploads finish,False,True,True,935869,392064,1.4626253643027989,5,3,51389,True,345810,1.4781125820589331,318.1154,11
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,264,Will be available after uploads finish,False,True,True,935869,392064,1.4626253643027989,5,4,51390,True,265145,1.6109189046220855,282.0914,9
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,264,Will be available after uploads finish,False,True,True,935869,392064,1.4626253643027989,5,5,51391,True,765811,1.0805896261975705,489.2588,25
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,265,Will be available after uploads finish,False,True,True,1189263,119413.6,1.929224849544143,5,1,51392,True,109665,1.957051967181036,319.7093,7
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,265,Will be available after uploads finish,False,True,True,1189263,119413.6,1.929224849544143,5,2,51393,True,175594,1.8466808861715844,299.2013,9
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,265,Will be available after uploads finish,False,True,True,1189263,119413.6,1.929224849544143,5,3,51394,True,49411,2,265.9152,3
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,265,Will be available after uploads finish,False,True,True,1189263,119413.6,1.929224849544143,5,4,51395,True,131553,1.9206560576150387,301.6071,8
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,265,Will be available after uploads finish,False,True,True,1189263,119413.6,1.929224849544143,5,5,51396,True,130845,1.9217353367530556,251.8167,8
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,266,Will be available after uploads finish,False,False,False,2565539,687762.8,-0.6977029464061668,5,1,51397,False,800101,-0.7089416098493653,491.6276,28
5DhHqmB1BzyW6qsZ44EhajM8dXKChxRqB7vqZTwojm1WwsSz,107,266,Will be available after uploads finish,False,False,False,2565539,687762.8,-0.6977029464061668,5,2,51398,False,478420,-0.6772794996509207,411.9974,18
